91,692.219,425.865,38.469,0,0,0
92,692.519,426.482,38.194,0,0,0
93,692.769,427.051,37.960,0,0,0
94,693.384,427.754,37.354,0,0,0
95,693.748,428.434,36.906,0,0,0
96,694.019,429.186,36.529,0,0,0
97,694.322,429.875,36.014,0,0,0
98,694.766,430.663,35.390,0,0,0
99,695.246,431.481,34.684,0,0,0
100,695.726,432.374,34.082,0,0,0
101,696.545,433.414,33.146,0,0,0
102,697.387,434.566,32.179,0,0,0
103,698.119,435.749,31.290,0,0,0
104,699.100,437.155,30.211,0,0,0
105,699.845,438.405,29.335,0,0,0
106,700.759,439.743,28.212,0,0,0
107,701.511,441.103,27.371,0,0,0
108,702.265,442.347,26.430,0,0,0
109,702.839,443.593,25.688,0,0,0
110,703.339,444.730,24.991,0,0,0
111,703.723,445.730,24.405,0,0,0
112,704.165,446.626,23.798,0,0,0
113,704.585,447.353,23.341,0,0,0
114,704.981,448.069,23.007,0,0,0
115,705.419,448.562,22.648,0,0,0
116,705.946,449.070,22.256,0,0,0
117,706.424,449.592,21.957,0,0,0
118,706.922,450.027,21.619,0,0,0
119,707.246,450.361,21.431,0,0,0
120,707.566,450.690,21.124,0,0,0
121,707.868,451.026,20.791,0,0,0
122,707.971,451.233,20.603,0,0,0
123,708.114,451.391,20.344,0,0,0
124,708.171,451.454,20.152,0,0,0
125,708.242,451.680,19.964,0,0,0
126,708.184,451.743,19.916,0,0,0
127,708.228,451.935,19.748,0,0,0
128,707.941,451.971,20.000,0,0,0
129,707.954,452.059,19.925,0,0,0
130,707.831,452.131,20.012,0,0,0
131,707.691,452.179,20.012,0,0,0
132,707.581,452.238,20.004,0,0,0
133,707.395,452.285,20.060,0,0,0
134,707.311,452.355,19.901,0,0,0
135,707.048,452.333,19.927,0,0,0
136,706.917,452.412,19.829,0,0,0
137,706.749,452.438,19.755,0,0,0
138,706.601,452.555,19.696,0,0,0
139,706.492,452.649,19.652,0,0,0
140,706.372,452.700,19.654,0,0,0
141,706.222,452.808,19.692,0,0,0
142,706.083,452.912,19.814,0,0,0
143,706.031,453.009,19.775,0,0,0
144,705.959,453.138,19.799,0,0,0
145,705.901,453.294,19.767,0,0,0
146,705.820,453.428,19.706,0,0,0
147,705.795,453.560,19.572,0,0,0
148,705.760,453.627,19.497,0,0,0
149,705.745,453.683,19.417,0,0,0
150,705.683,453.691,19.449,0,0,0
151,705.733,453.691,19.435,0,0,0
152,705.792,453.638,19.461,0,0,0
153,705.891,453.629,19.530,0,0,0
154,705.991,453.639,19.582,0,0,0
155,706.058,453.615,19.611,0,0,0
156,706.141,453.667,19.602,0,0,0
157,706.189,453.678,19.596,0,0,0
158,706.249,453.759,19.531,0,0,0
159,706.214,453.733,19.514,0,0,0
160,706.225,453.756,19.485,0,0,0
161,706.259,453.703,19.394,0,0,0
162,706.315,453.763,19.300,0,0,0
163,706.424,453.786,19.172,0,0,0
164,706.484,453.889,19.167,0,0,0
165,706.569,454.028,19.096,0,0,0
166,706.628,454.176,19.061,0,0,0
167,706.745,454.353,19.016,0,0,0
168,706.766,454.429,18.949,0,0,0
169,706.781,454.456,18.967,0,0,0
170,706.841,454.507,18.840,0,0,0
171,706.768,454.565,18.759,0,0,0
172,706.712,454.620,18.705,0,0,0
173,706.619,454.700,18.609,0,0,0
174,706.566,454.807,18.501,0,0,0
175,706.537,454.855,18.385,0,0,0
176,706.482,454.882,18.416,0,0,0
177,706.544,454.900,18.371,0,0,0
178,706.579,454.992,18.342,0,0,0
179,706.516,454.980,18.393,0,0,0
180,706.519,455.071,18.378,0,0,0
181,706.426,455.067,18.446,0,0,0
182,706.312,455.024,18.445,0,0,0
183,706.296,454.963,18.464,0,0,0
184,706.231,454.846,18.446,0,0,0
185,706.205,454.784,18.377,0,0,0
186,706.127,454.717,18.348,0,0,0
187,706.064,454.672,18.332,0,0,0
188,705.889,454.596,18.397,0,0,0
189,705.782,454.563,18.419,0,0,0
190,705.657,454.509,18.527,0,0,0
191,705.549,454.403,18.544,0,0,0
192,705.439,454.258,18.596,0,0,0
193,705.338,454.077,18.669,0,0,0
194,705.172,453.883,18.745,0,0,0
195,705.027,453.756,18.749,0,0,0
196,704.859,453.653,18.768,0,0,0
197,704.652,453.612,18.739,0,0,0
198,704.448,453.604,18.745,0,0,0
199,704.290,453.639,18.663,0,0,0
200,704.150,453.672,18.682,0,0,0
201,704.047,453.666,18.662,0,0,0
202,703.984,453.712,18.661,0,0,0
203,703.874,453.708,18.701,0,0,0
204,703.810,453.740,18.720,0,0,0
205,703.595,453.786,18.790,0,0,0
206,703.463,453.896,18.756,0,0,0
207,703.353,453.929,18.688,0,0,0
208,703.193,453.925,18.642,0,0,0
209,703.062,453.967,18.578,0,0,0
210,702.936,454.041,18.521,0,0,0
211,702.884,454.090,18.436,0,0,0
212,702.834,454.179,18.389,0,0,0
213,702.721,454.200,18.418,0,0,0
214,702.683,454.317,18.344,0,0,0
215,702.658,454.371,18.350,0,0,0
216,702.584,454.443,18.351,0,0,0
217,702.513,454.464,18.277,0,0,0
218,702.495,454.565,18.196,0,0,0
219,702.403,454.647,18.100,0,0,0
220,702.410,454.739,17.984,0,0,0
221,702.264,454.749,17.974,0,0,0
222,702.232,454.837,17.855,0,0,0
223,702.137,454.892,17.801,0,0,0
224,702.101,454.980,17.637,0,0,0
225,702.012,455.074,17.594,0,0,0
226,701.834,455.188,17.621,0,0,0
227,701.851,455.377,17.509,0,0,0
228,701.856,455.563,17.409,0,0,0
229,701.835,455.778,17.283,0,0,0
230,701.854,456.046,17.177,0,0,0
231,701.796,456.245,17.115,0,0,0
232,701.735,456.366,17.046,0,0,0
233,701.727,456.560,16.893,0,0,0
234,701.723,456.736,16.727,0,0,0
235,701.596,456.910,16.691,0,0,0
236,701.510,457.115,16.690,0,0,0
237,701.555,457.385,16.528,0,0,0
238,701.587,457.577,16.447,0,0,0
239,701.648,457.806,16.345,0,0,0
240,701.789,458.058,16.202,0,0,0
241,701.847,458.259,16.068,0,0,0
242,701.778,458.342,16.091,0,0,0
243,701.869,458.573,15.904,0,0,0
244,701.865,458.730,15.828,0,0,0
245,701.935,458.918,15.672,0,0,0
246,701.992,459.184,15.492,0,0,0
247,702.021,459.395,15.349,0,0,0
248,702.184,459.711,15.129,0,0,0
249,702.233,459.873,15.014,0,0,0
250,702.291,460.009,14.926,0,0,0
251,702.557,460.294,14.686,0,0,0
252,702.741,460.474,14.482,0,0,0
253,702.921,460.701,14.278,0,0,0
254,703.094,460.967,14.099,0,0,0
255,703.245,461.166,13.920,0,0,0
256,703.415,461.405,13.709,0,0,0
257,703.512,461.602,13.571,0,0,0
258,703.806,461.968,13.282,0,0,0
259,703.987,462.299,13.072,0,0,0
260,704.162,462.627,12.843,0,0,0
261,704.487,463.082,12.480,0,0,0
262,704.711,463.393,12.256,0,0,0
263,704.949,463.693,12.084,0,0,0
264,705.207,463.940,11.939,0,0,0
265,705.569,464.302,11.661,0,0,0
266,705.890,464.620,11.341,0,0,0
267,706.228,465.053,10.977,0,0,0
268,706.444,465.493,10.719,0,0,0
269,706.667,465.895,10.436,0,0,0
270,706.919,466.288,10.088,0,0,0
271,707.237,466.675,9.752,0,0,0
272,707.457,466.894,9.543,0,0,0
273,707.696,466.986,9.355,0,0,0
274,707.985,467.160,9.162,0,0,0
275,708.322,467.374,8.877,0,0,0
276,708.624,467.673,8.573,0,0,0
277,708.876,467.962,8.305,0,0,0
278,709.111,468.249,8.007,0,0,0
279,709.284,468.490,7.766,0,0,0
280,709.507,468.736,7.515,0,0,0
281,709.762,468.910,7.217,0,0,0
282,710.014,469.029,6.899,0,0,0
283,710.159,469.137,6.660,0,0,0
284,710.153,469.099,6.502,0,0,0
285,710.047,469.051,6.365,0,0,0
286,709.833,468.875,6.261,0,0,0
287,709.494,468.698,6.214,0,0,0
288,709.008,468.323,6.170,0,0,0
289,708.400,467.716,6.254,0,0,0
290,707.551,466.780,6.626,0,0,0
291,706.748,465.707,6.807,0,0,0
292,705.714,464.278,7.302,0,0,0
293,704.433,462.666,7.883,0,0,0
294,702.941,460.869,8.651,0,0,0
295,701.211,458.895,9.449,0,0,0
296,699.297,456.853,10.278,0,0,0
297,697.053,454.618,11.272,0,0,0
298,694.524,452.416,12.423,0,0,0
299,691.789,450.220,13.621,0,0,0
300,688.531,447.864,15.248,0,0,0
301,685.074,445.373,17.027,0,0,0
302,681.409,442.663,19.107,0,0,0
303,677.506,439.689,21.432,0,0,0
304,673.338,436.374,24.056,0,0,0
305,668.962,432.827,26.925,0,0,0
306,664.420,429.025,30.026,0,0,0
307,659.623,424.882,33.266,0,0,0
308,654.566,420.364,36.805,0,0,0
309,648.980,415.473,40.822,0,0,0
310,643.025,410.270,45.137,0,0,0
311,636.410,404.507,50.212,0,0,0
312,629.236,398.172,55.935,0,0,0
313,621.611,391.230,62.364,0,0,0
314,613.453,383.463,69.692,0,0,0
315,604.839,375.077,78.126,0,0,0
316,596.113,365.984,87.337,0,0,0
317,587.046,356.120,97.583,0,0,0
318,577.835,345.663,108.800,0,0,0
319,568.635,334.757,120.751,0,0,0
320,559.207,323.497,133.809,0,0,0
321,549.670,312.064,147.755,0,0,0
322,539.869,300.448,162.853,0,0,0
323,530.095,288.732,178.901,0,0,0
324,520.276,276.959,196.142,0,0,0
325,510.677,264.994,214.385,0,0,0
326,501.387,253.305,233.629,0,0,0
327,492.369,241.814,253.586,0,0,0
328,483.836,230.825,274.029,0,0,0
329,475.803,220.414,294.992,0,0,0
330,468.238,210.536,316.396,0,0,0
331,461.200,201.156,338.110,0,0,0
332,454.591,192.246,360.215,0,0,0
333,448.444,184.103,382.519,0,0,0
334,442.654,176.766,405.113,0,0,0
335,437.155,170.244,428.007,0,0,0
336,432.162,164.298,450.967,0,0,0
337,427.753,158.786,474.006,0,0,0
338,423.829,153.731,497.012,0,0,0
339,420.466,149.187,519.838,0,0,0
340,417.499,145.388,542.542,0,0,0
341,414.890,142.318,565.001,0,0,0
342,412.837,139.987,587.114,0,0,0
343,411.192,138.111,608.977,0,0,0
344,410.086,136.672,630.382,0,0,0
345,409.551,135.558,651.170,0,0,0
346,409.388,134.873,671.565,0,0,0
347,409.605,134.604,691.434,0,0,0
348,410.120,134.864,710.958,0,0,0
349,410.868,135.646,730.031,0,0,0
350,411.906,136.710,748.560,0,0,0
351,413.338,137.900,766.511,0,0,0
352,415.106,139.205,783.831,0,0,0
353,417.089,140.692,800.597,0,0,0
354,419.230,142.515,816.928,0,0,0
355,421.537,144.567,832.673,0,0,0
356,424.030,146.801,847.888,0,0,0
357,426.724,149.196,862.507,0,0,0
358,429.505,151.610,876.403,0,0,0
359,432.401,154.062,889.323,0,0,0
360,435.266,156.466,901.228,0,0,0
361,437.948,158.855,911.938,0,0,0
362,440.372,161.160,921.311,0,0,0
363,442.573,163.419,929.482,0,0,0
364,444.469,165.536,936.595,0,0,0
365,446.263,167.458,942.810,0,0,0
366,448.116,169.140,948.224,0,0,0
367,0,0,0,0,0,0
368,0,0,0,0,0,0
369,0,0,0,0,0,0
370,0,0,0,0,0,0
371,0,0,0,0,0,0
372,0,0,0,0,0,0
373,0,0,0,0,0,0
374,0,0,0,0,0,0
375,0,0,0,0,0,0
376,0,0,0,0,0,0
377,0,0,0,0,0,0
378,0,0,0,0,0,0
379,0,0,0,0,0,0
380,0,0,0,0,0,0
381,0,0,0,0,0,0
382,0,0,0,0,0,0
383,0,0,0,0,0,0
384,0,0,0,0,0,0
385,0,0,0,0,0,0
386,0,0,0,0,0,0
387,0,0,0,0,0,0
388,0,0,0,0,0,0
389,0,0,0,0,0,0
390,0,0,0,0,0,0
391,0,0,0,0,0,0
392,0,0,0,0,0,0
393,0,0,0,0,0,0
394,0,0,0,0,0,0
395,0,0,0,0,0,0
396,0,0,0,0,0,0
397,0,0,0,464.403,167.301,955.907
398,0,0,0,464.301,166.832,954.588
399,0,0,0,464.199,166.348,953.377
400,0,0,0,464.021,165.883,952.164
401,0,0,0,463.766,165.411,950.940
402,0,0,0,463.521,164.969,949.658
403,0,0,0,463.165,164.556,948.361
404,0,0,0,462.880,164.139,947.160
405,0,0,0,462.609,163.770,946.102
406,0,0,0,462.442,163.368,945.124
407,0,0,0,462.271,162.986,944.278
408,0,0,0,462.180,162.636,943.453
409,0,0,0,462.058,162.267,942.660
410,0,0,0,461.930,161.973,941.874
411,0,0,0,461.756,161.718,941.055
412,0,0,0,461.530,161.476,940.214
413,0,0,0,461.276,161.208,939.323
414,0,0,0,461.011,160.942,938.385
415,0,0,0,460.721,160.681,937.451
416,0,0,0,460.421,160.394,936.446
417,0,0,0,460.150,160.156,935.469
418,0,0,0,459.947,159.879,934.382
419,0,0,0,459.721,159.553,933.249
420,0,0,0,459.479,159.157,932.053
421,0,0,0,459.244,158.795,930.742
422,0,0,0,458.955,158.426,929.381
423,0,0,0,458.580,158.133,928.084
424,0,0,0,458.214,157.859,926.629
425,0,0,0,457.799,157.595,925.183
426,0,0,0,457.440,157.352,923.680
427,0,0,0,457.149,157.043,922.139
428,0,0,0,456.883,156.595,920.512
429,0,0,0,456.612,156.102,918.784
430,0,0,0,456.260,155.602,916.936
431,0,0,0,455.915,155.089,914.957
432,0,0,0,455.466,154.592,912.890
433,0,0,0,455.113,154.146,910.736
434,0,0,0,454.636,153.618,908.575
435,0,0,0,454.233,153.091,906.298
436,0,0,0,453.722,152.564,904.137
437,0,0,0,453.260,152.081,901.998
438,0,0,0,452.782,151.617,900.009
439,0,0,0,452.362,151.244,898.164
440,0,0,0,452.046,150.839,896.410
441,0,0,0,451.760,150.423,894.845
442,0,0,0,451.569,149.967,893.402
443,0,0,0,451.382,149.497,892.073
444,0,0,0,451.198,149.053,890.847
445,0,0,0,451.032,148.717,889.826
446,0,0,0,450.818,148.459,888.934
447,0,0,0,450.733,148.267,888.034
448,0,0,0,450.551,148.025,887.250
449,0,0,0,450.453,147.754,886.437
450,0,0,0,450.407,147.479,885.658
451,0,0,0,450.312,147.171,884.917
452,0,0,0,450.254,146.962,884.232
453,0,0,0,450.156,146.698,883.591
454,0,0,0,450.151,146.443,882.959
455,0,0,0,450.135,146.132,882.387
456,0,0,0,450.166,145.783,881.778
457,0,0,0,450.216,145.451,881.206
458,0,0,0,450.243,145.131,880.645
459,0,0,0,450.344,144.840,880.145
460,0,0,0,450.420,144.543,879.629
461,0,0,0,450.482,144.262,879.140
462,0,0,0,450.539,143.959,878.601
463,0,0,0,450.536,143.675,878.030
464,0,0,0,450.495,143.492,877.513
465,0,0,0,450.441,143.292,876.936
466,0,0,0,450.442,143.153,876.348
467,0,0,0,450.421,142.985,875.772
468,0,0,0,450.412,142.810,875.199
469,0,0,0,450.412,142.647,874.640
470,0,0,0,450.420,142.586,874.144
471,0,0,0,450.414,142.495,873.727
472,0,0,0,450.453,142.471,873.399
473,0,0,0,450.470,142.454,873.084
474,0,0,0,450.569,142.439,872.726
475,0,0,0,450.651,142.435,872.427
476,0,0,0,450.695,142.435,872.150
477,0,0,0,450.754,142.442,871.920
478,0,0,0,450.879,142.503,871.783
479,0,0,0,450.957,142.614,871.705
480,0,0,0,451.082,142.714,871.624
481,0,0,0,451.200,142.761,871.523
482,0,0,0,451.289,142.784,871.410
483,0,0,0,451.452,142.833,871.326
484,0,0,0,451.633,142.929,871.265
485,0,0,0,451.792,143.024,871.235
486,0,0,0,451.965,143.129,871.282
487,0,0,0,452.176,143.230,871.308
488,0,0,0,452.438,143.269,871.295
489,0,0,0,452.675,143.343,871.337
490,0,0,0,452.923,143.452,871.372
491,0,0,0,453.131,143.608,871.529
492,0,0,0,453.407,143.810,871.687
493,0,0,0,453.681,143.954,871.866
494,0,0,0,453.966,144.047,872.018
495,0,0,0,454.241,144.145,872.160
496,0,0,0,454.472,144.291,872.354
497,0,0,0,454.695,144.492,872.598
498,0,0,0,454.934,144.782,872.949
499,0,0,0,455.195,145.066,873.288
500,0,0,0,455.435,145.290,873.662
501,0,0,0,455.766,145.552,873.986
502,0,0,0,455.999,145.819,874.382
503,0,0,0,456.182,146.157,874.808
504,0,0,0,456.293,146.556,875.312
505,0,0,0,456.392,146.987,875.799
506,0,0,0,456.513,147.380,876.313
507,0,0,0,456.628,147.803,876.772
508,0,0,0,456.691,148.195,877.195
509,0,0,0,456.793,148.690,877.645
510,0,0,0,456.800,149.198,878.151
511,0,0,0,456.810,149.779,878.687
512,0,0,0,456.818,150.315,879.210
513,0,0,0,456.850,150.816,879.774
514,0,0,0,456.967,151.328,880.284
515,0,0,0,456.986,151.791,880.832
516,0,0,0,457.066,152.339,881.427
517,0,0,0,457.101,152.822,881.979
518,0,0,0,457.142,153.289,882.527
519,0,0,0,457.096,153.714,882.977
520,0,0,0,457.056,154.116,883.447
521,0,0,0,456.928,154.490,883.786
522,0,0,0,456.748,154.911,884.174
523,0,0,0,456.562,155.322,884.477
524,0,0,0,456.338,155.719,884.797
525,0,0,0,456.088,156.090,885.145
526,0,0,0,455.883,156.381,885.482
527,0,0,0,455.747,156.660,885.825
528,0,0,0,455.606,156.898,886.209
529,0,0,0,455.436,157.208,886.677
530,0,0,0,455.255,157.503,887.204
531,0,0,0,455.197,157.775,887.687
532,0,0,0,455.114,157.994,888.212
533,0,0,0,455.035,158.166,888.589
534,0,0,0,454.884,158.386,888.976
535,0,0,0,454.639,158.629,889.242
536,0,0,0,454.352,158.967,889.507
537,0,0,0,454.151,159.287,889.688
538,0,0,0,453.928,159.593,889.846
539,0,0,0,453.741,159.921,890.079
540,0,0,0,453.565,160.283,890.394
541,0,0,0,453.349,160.779,890.849
542,0,0,0,453.184,161.401,891.462
543,0,0,0,453.060,162.042,892.112
544,0,0,0,452.963,162.655,892.871
545,0,0,0,452.935,163.223,893.573
546,0,0,0,452.921,163.761,894.274
547,0,0,0,452.975,164.310,894.969
548,0,0,0,453.059,164.840,895.677
549,0,0,0,453.187,165.394,896.365
550,0,0,0,453.365,165.843,897.016
551,0,0,0,453.614,166.209,897.547
552,0,0,0,453.905,166.500,898.018
553,0,0,0,454.142,166.800,898.405
554,0,0,0,454.257,167.114,898.713
555,0,0,0,454.385,167.426,898.888
556,0,0,0,454.448,167.726,898.951
557,0,0,0,454.453,167.961,898.892
558,0,0,0,454.425,168.175,898.844
559,0,0,0,454.337,168.398,898.744
560,0,0,0,454.225,168.741,898.780
561,0,0,0,454.098,169.155,898.802
562,0,0,0,453.808,169.589,898.889
563,0,0,0,453.671,170.010,898.908
564,0,0,0,453.466,170.332,898.914
565,0,0,0,453.319,170.691,898.915
566,0,0,0,453.135,171.036,898.932
567,0,0,0,452.983,171.424,898.989
568,0,0,0,452.821,171.832,899.105
569,0,0,0,452.714,172.229,899.257
570,0,0,0,452.635,172.498,899.375
571,0,0,0,452.544,172.744,899.435
572,0,0,0,452.446,172.967,899.445
573,0,0,0,452.302,173.213,899.533
574,0,0,0,452.157,173.477,899.625
575,0,0,0,452.027,173.727,899.714
576,0,0,0,451.936,173.919,899.762
577,0,0,0,451.887,173.986,899.737
578,0,0,0,451.880,173.994,899.656
579,0,0,0,451.916,173.988,899.597
580,0,0,0,452.029,174.047,899.543
581,0,0,0,452.020,174.163,899.603
582,0,0,0,452.072,174.218,899.633
583,0,0,0,452.217,174.195,899.543
584,0,0,0,452.361,174.089,899.392
585,0,0,0,452.527,173.945,899.149
586,0,0,0,452.630,173.795,898.966
587,0,0,0,452.756,173.662,898.742
588,0,0,0,452.818,173.559,898.594
589,0,0,0,452.848,173.473,898.433
590,0,0,0,452.841,173.377,898.225
591,0,0,0,452.841,173.270,897.972
592,0,0,0,452.861,173.095,897.672
593,0,0,0,453.002,172.874,897.286
594,0,0,0,453.150,172.567,896.888
595,0,0,0,453.280,172.245,896.546
596,0,0,0,453.389,171.908,896.176
597,0,0,0,453.551,171.644,895.832
598,0,0,0,453.604,171.339,895.467
599,0,0,0,453.637,171.034,895.133
600,0,0,0,453.749,170.683,894.686
601,0,0,0,453.857,170.205,894.189
602,0,0,0,454.000,169.694,893.716
603,0,0,0,454.058,169.168,893.265
604,0,0,0,454.148,168.721,892.855
605,0,0,0,454.206,168.356,892.471
606,0,0,0,454.170,167.922,892.099
607,0,0,0,454.174,167.461,891.608
608,0,0,0,454.125,166.917,891.069
609,0,0,0,454.112,166.344,890.427
610,0,0,0,453.983,165.773,889.748
611,0,0,0,453.897,165.245,888.989
612,0,0,0,453.786,164.707,888.160
613,0,0,0,453.676,164.144,887.242
614,0,0,0,453.525,163.575,886.147
615,0,0,0,453.343,162.941,884.866
616,0,0,0,453.113,162.285,883.436
617,0,0,0,452.868,161.577,881.841
618,0,0,0,452.617,160.867,880.030
619,0,0,0,452.387,160.100,877.945
620,0,0,0,452.167,159.327,875.658
621,0,0,0,451.893,158.501,873.099
622,0,0,0,451.757,157.634,870.183
623,0,0,0,451.758,156.672,866.865
624,0,0,0,451.810,155.513,863.097
625,0,0,0,451.999,154.189,858.751
626,0,0,0,452.188,152.649,853.563
627,0,0,0,452.256,150.995,847.468
628,0,0,0,452.164,149.270,840.207
629,0,0,0,451.831,147.680,831.719
630,0,0,0,451.098,146.242,822.127
631,0,0,0,450.206,145.082,811.331
632,0,0,0,449.198,143.962,799.578
633,0,0,0,448.325,142.811,786.917
634,0,0,0,447.641,141.613,773.628
635,0,0,0,447.250,140.346,759.655
636,0,0,0,447.068,139.139,745.218
637,0,0,0,447.033,138.144,730.434
638,0,0,0,447.095,137.471,715.373
639,0,0,0,447.321,137.057,699.849
640,0,0,0,447.628,136.832,683.918
641,0,0,0,448.086,136.853,667.415
642,0,0,0,448.795,137.127,650.440
643,0,0,0,449.728,137.732,633.036
644,0,0,0,450.945,138.610,615.293
645,0,0,0,452.524,139.709,597.257
646,0,0,0,454.450,141.064,578.995
647,0,0,0,456.640,142.676,560.418
648,0,0,0,459.094,144.618,541.550
649,0,0,0,461.876,146.884,522.303
650,0,0,0,464.969,149.550,502.865
651,0,0,0,468.446,152.689,483.196
652,0,0,0,472.186,156.260,463.475
653,0,0,0,476.167,160.324,443.766
654,0,0,0,480.421,164.762,424.025
655,0,0,0,484.910,169.589,404.439
656,0,0,0,489.815,174.746,384.721
657,0,0,0,494.945,180.425,365.311
658,0,0,0,500.237,186.450,346.326
659,0,0,0,505.786,192.999,327.833
660,0,0,0,511.624,199.987,309.742
661,0,0,0,517.634,207.381,292.093
662,0,0,0,523.930,214.988,274.766
663,0,0,0,530.393,223.058,257.792
664,0,0,0,536.963,231.372,241.288
665,0,0,0,543.593,240.086,225.439
666,0,0,0,550.205,249.073,210.204
667,0,0,0,556.965,258.342,195.492
668,0,0,0,563.837,267.904,181.395
669,0,0,0,570.798,277.716,167.694
670,0,0,0,577.787,287.735,154.653
671,0,0,0,584.775,297.939,142.364
672,0,0,0,591.943,308.082,130.722
673,0,0,0,599.168,317.767,119.932
674,0,0,0,606.713,327.039,109.591
675,0,0,0,614.226,335.942,99.931
676,0,0,0,621.553,344.732,90.875
677,0,0,0,628.288,353.282,82.567
678,0,0,0,634.556,361.795,74.966
679,0,0,0,640.483,370.043,68.054
680,0,0,0,646.302,377.573,61.783
681,0,0,0,651.935,384.515,56.239
682,0,0,0,657.656,390.681,50.972
683,0,0,0,663.199,396.454,46.131
684,0,0,0,668.378,401.989,41.671
685,0,0,0,672.940,407.482,37.749
686,0,0,0,676.949,412.947,34.220
687,0,0,0,680.727,418.217,30.915
688,0,0,0,684.358,423.180,27.904
689,0,0,0,687.697,427.536,25.408
690,0,0,0,691.074,431.373,23.152
691,0,0,0,694.301,434.748,21.275
692,0,0,0,697.475,437.855,19.403
693,0,0,0,700.270,440.898,17.763
694,0,0,0,702.666,443.880,16.184
695,0,0,0,704.609,446.938,14.792
696,0,0,0,706.347,450.132,13.394
697,0,0,0,707.710,453.079,12.311
698,0,0,0,708.911,455.650,11.318
699,0,0,0,709.787,457.657,10.762
700,0,0,0,710.687,459.279,10.355
701,0,0,0,711.210,460.316,10.270
702,0,0,0,711.687,461.064,10.291
703,0,0,0,711.875,461.495,10.589
704,0,0,0,711.971,461.670,10.868
705,0,0,0,712.018,461.671,11.283
706,0,0,0,712.008,461.525,11.630
707,0,0,0,711.893,461.244,12.124
708,0,0,0,711.663,460.809,12.649
709,0,0,0,711.289,460.130,13.322
